timestamp,acceleration_x,acceleration_y,acceleration_z,attitude_pitch,attitude_roll,attitude_yaw,gravity_x,gravity_y,gravity_z,rotation_x,rotation_y,rotation_z
0.0,0.03424018621444702,0.15708306431770325,-0.05137908458709717,-0.30958477942433826,-1.4392290184892367,2.0785941241834287,-0.9442285895347595,0.30466318130493164,-0.12495142221450806,-0.5925982594490051,0.10310187935829163,0.3029668629169464
0.019773006439208984,0.04446816444396973,0.06924697756767273,-0.022536158561706543,-0.3166486340287024,-1.4405415139180178,2.066597901042339,-0.9422343373298645,0.31138357520103455,-0.12342939525842667,-0.6434106826782227,0.11402430385351181,0.2404797226190567
0.04008817672729492,0.0573880672454834,0.012964844703674316,-0.01604204624891281,-0.3216385164382496,-1.4423430869958027,2.0537067899758266,-0.9409024119377136,0.31612148880958557,-0.12153112888336182,-0.624147355556488,0.09819615632295609,0.09739289432764053
0.05911397933959961,0.06537026166915894,0.02231857180595398,-0.00800430029630661,-0.32323108445465587,-1.4446144044890854,2.0420865585195114,-0.9406753778457642,0.31763195991516113,-0.11933021992444992,-0.4766417145729065,0.0408170185983181,-0.062361881136894226
0.08022499084472656,0.06093078851699829,0.05273336172103882,0.0038485974073410034,-0.32210064170046027,-1.4465139993013088,2.0339621756550716,-0.9412562251091003,0.31655988097190857,-0.11758755892515182,-0.2847667932510376,0.016073057428002357,-0.12531661987304688
0.10019612312316895,0.039634883403778076,0.05917853116989136,0.01245308667421341,-0.32018068240799524,-1.4478102703016091,2.029153518229497,-0.9420090913772583,0.31473806500434875,-0.11644165962934494,-0.16959261894226074,0.007206240203231573,-0.11129936575889587
0.12003207206726074,0.01953303813934326,0.053377777338027954,0.01820540428161621,-0.3189135317714675,-1.4484289944472115,2.025764554557105,-0.9424761533737183,0.31353506445884705,-0.11590739339590073,-0.13755066692829132,0.04305221140384674,-0.0490340031683445
0.1399402618408203,0.021703660488128662,0.03139418363571167,0.020259566605091095,-0.3192303613236431,-1.4482603739984492,2.0230409438076435,-0.9423579573631287,0.31383588910102844,-0.11605416238307953,-0.14113588631153107,0.04579464718699455,0.050873126834630966
0.1611630916595459,0.019314289093017578,0.02906748652458191,0.021830447018146515,-0.32124762459782086,-1.448486621049096,2.020140093501967,-0.9417538642883301,0.3157505989074707,-0.11576347053050995,-0.1403636932373047,0.02320624515414238,0.109343983232975
0.1802539825439453,-0.006151854991912842,0.04057765007019043,0.015605315566062927,-0.3240740465289881,-1.448532054241112,2.0184845401492924,-0.9408697485923767,0.31843116879463196,-0.11561140418052673,-0.05192392319440842,0.02887735888361931,0.1491483598947525
0.20542311668395996,-0.025803864002227783,0.022249966859817505,0.009729385375976562,-0.3313445490411119,-1.446473243657552,2.020839136496628,-0.9383074641227722,0.3253147304058075,-0.11725802719593048,0.09597573429346085,0.05614892765879631,0.21794916689395905
0.23285818099975586,-0.022613346576690674,0.0006808638572692871,0.005398869514465332,-0.33592373871864023,-1.4447403527294103,2.022959488319753,-0.9366152286529541,0.3296414315700531,-0.11869530379772186,0.04462537169456482,0.07044859230518341,0.2294769436120987
0.23965024948120117,-0.022613346576690674,0.0006808638572692871,0.005398869514465332,-0.33592373871864023,-1.4447403527294103,2.022959488319753,-0.9366152286529541,0.3296414315700531,-0.11869530379772186,0.04462537169456482,0.07044859230518341,0.2294769436120987
0.26314306259155273,0.004260897636413574,-0.01723867654800415,-0.011214494705200195,-0.34614655872081435,-1.4414957178404215,2.0250829846356107,-0.9328345656394958,0.33927544951438904,-0.12129278481006622,0.018884560093283653,0.07447449117898941,0.2687773108482361
0.28273606300354004,0.005093812942504883,-0.019741833209991455,-0.018471255898475647,-0.35144041157409706,-1.4397630628029858,2.0265922541403345,-0.9308294057846069,0.34425053000450134,-0.12267250567674637,0.05887887626886368,0.08009819686412811,0.2688176929950714
0.30661725997924805,-0.001560211181640625,-0.01718243956565857,-0.01017492264509201,-0.356292176284217,-1.4373140343507975,2.0286275853933264,-0.9288596510887146,0.3488016724586487,-0.12472797930240631,0.07298730313777924,0.11700011044740677,0.2731983959674835
0.32654714584350586,-0.006974697113037109,-0.015007615089416504,-0.007938981056213379,-0.36104193622019715,-1.4337408328415064,2.031578657037581,-0.9267563819885254,0.353249192237854,-0.12781837582588196,0.14453652501106262,0.16529813408851624,0.283227801322937
0.34741926193237305,-0.018762707710266113,-0.012936651706695557,-0.004075333476066589,-0.36578074337830324,-1.4283237756763278,2.036324002986719,-0.9243829250335693,0.35767850279808044,-0.13259758055210114,0.23215077817440033,0.2184285670518875,0.2784961760044098
0.3670191764831543,-0.016865134239196777,-0.022292286157608032,-0.0156145840883255,-0.3709350679613518,-1.4215385224670438,2.042035608581295,-0.9216268658638,0.3624870777130127,-0.13859069347381592,0.1877305805683136,0.23227939009666443,0.304703027009964
0.38687705993652344,-0.012147605419158936,-0.0256272554397583,-0.019765794277191162,-0.3756473532650411,-1.4157522018930924,2.046010615218259,-0.9191115498542786,0.3668748140335083,-0.14365579187870026,0.11953780055046082,0.19980134069919586,0.23632867634296417
0.40692996978759766,-0.0020613670349121094,-0.04867243766784668,-0.017805442214012146,-0.38023255554262747,-1.410784032960853,2.048694567858,-0.9167160987854004,0.3711364269256592,-0.14795070886611938,0.020763274282217026,0.18236340582370758,0.2473699301481247
0.42787694931030273,0.002894878387451172,-0.03740006685256958,0.0029642581939697266,-0.38457872468168947,-1.4069795093066384,2.0491847106157888,-0.9145464897155762,0.37516865134239197,-0.15117281675338745,-0.0106230229139328,0.1601025015115738,0.2038164734840393
0.4460761547088623,0.003763139247894287,-0.029339373111724854,-0.01174907386302948,-0.38856110120422854,-1.403773496502707,2.050062919958343,-0.9125766158103943,0.37885716557502747,-0.15385445952415466,0.014542129822075367,0.12326440215110779,0.19785191118717194
0.46553516387939453,0.003618478775024414,-0.008327603340148926,-0.006733357906341553,-0.3918109702437939,-1.4009569846230812,2.051718347295973,-0.9109212756156921,0.3818627595901489,-0.15621520578861237,0.09047123044729233,0.09050361812114716,0.15573404729366302
0.48447322845458984,0.0031144022941589355,-0.025040358304977417,-0.002588793635368347,-0.3945083027302459,-1.3980204983547928,2.0546953522944764,-0.9094406962394714,0.38435429334640503,-0.158711776137352,0.10668262839317322,0.08501084893941879,0.16121715307235718
0.5063951015472412,-0.0012831687927246094,-0.02918010950088501,0.003631770610809326,-0.3968615005923515,-1.3955697519507733,2.057086081046295,-0.9081559181213379,0.3865256905555725,-0.16078199446201324,0.0862351730465889,0.0697614997625351,0.10917973518371582
0.5244390964508057,-0.006111502647399902,-0.02788737416267395,0.003412783145904541,-0.39863712772696497,-1.3932067080661454,2.0592986068859735,-0.9070965647697449,0.3881627023220062,-0.16280606389045715,0.06217288598418236,0.06778587400913239,0.10092391818761826
0.5452480316162109,-0.003608405590057373,-0.026071488857269287,0.004953324794769287,-0.39991224461886526,-1.3915284275868223,2.0605588788579503,-0.9063342213630676,0.3893375098705292,-0.1642398089170456,0.03320082277059555,0.049477264285087585,0.07083732634782791
0.5642542839050293,-0.00365447998046875,-0.021115124225616455,0.0009005516767501831,-0.40081003345287275,-1.3903748704308978,2.0614342514254855,-0.9058000445365906,0.390164315700531,-0.1652224361896515,0.023108867928385735,0.03226196765899658,0.06635893136262894
0.5860891342163086,-0.006160378456115723,-0.010188966989517212,-0.0008727163076400757,-0.40140567637450925,-1.3895235549798792,2.0624324657336484,-0.9054301977157593,0.3907126784324646,-0.16595155000686646,0.07214111089706421,0.02505297027528286,0.06384309381246567
0.6069340705871582,-0.002298414707183838,-0.0041551291942596436,-0.007695496082305908,-0.40192898539545213,-1.388541059783683,2.0644982538035626,-0.9050654768943787,0.39119434356689453,-0.16680395603179932,0.0984659343957901,-0.0012674942845478654,0.06582630425691605
0.6271750926971436,-0.005582153797149658,0.0003701746463775635,-0.0021251440048217773,-0.40246674060161297,-1.387570349660685,2.0672167408639757,-0.9046962261199951,0.3916891813278198,-0.16764409840106964,0.12276698648929596,0.0061368923634290695,0.07720474153757095
0.6430110931396484,-0.011059880256652832,-0.0009248554706573486,-0.0026816129684448242,-0.4032939331530885,-1.3863823496071752,2.069801591491774,-0.9041775465011597,0.39245012402534485,-0.1686592847108841,0.09769165515899658,0.011873784475028515,0.07960555702447891
0.6652011871337891,-0.0065326690673828125,-0.0030819177627563477,-0.004835307598114014,-0.4043619460068001,-1.3854553841521378,2.072008803364853,-0.9036083221435547,0.39343222975730896,-0.1694200038909912,0.07309156656265259,-0.0008836442138999701,0.08807100355625153
0.6849360466003418,-0.0036032795906066895,0.0005719661712646484,-0.0013626813888549805,-0.40546662135847483,-1.3846471429186888,2.0737955583354046,-0.9030434489250183,0.39444759488105774,-0.17006975412368774,0.07218126207590103,0.009531357325613499,0.066916324198246
0.7047891616821289,0.00556182861328125,-0.00833943486213684,-0.005926951766014099,-0.4064800117746886,-1.3837894474393742,2.075648362919616,-0.9025039076805115,0.39537861943244934,-0.17076978087425232,0.06868564337491989,-0.0045897881500422955,0.07321559637784958
0.7259411811828613,0.01518106460571289,-0.006211608648300171,-0.0028064846992492676,-0.4074695398881536,-1.3836664677748616,2.0773012177381545,-0.9020981788635254,0.39628732204437256,-0.17080792784690857,0.058995217084884644,-0.041703954339027405,0.06458345055580139
0.7456402778625488,0.0010712742805480957,-0.009817749261856079,0.006881251931190491,-0.40822299189726713,-1.3838941665619933,2.0785436793187,-0.9018433690071106,0.3969789743423462,-0.1705469936132431,0.03711054474115372,-0.024988625198602676,0.040736354887485504
0.7636961936950684,-0.004862189292907715,-0.012133359909057617,0.0066977739334106445,-0.4084850159676043,-1.3840592817372415,2.079204011777528,-0.9017692804336548,0.3972194492816925,-0.17037875950336456,0.019841007888317108,-0.023462368175387383,0.004301118198782206
0.785454273223877,0.012601375579833984,-0.008816719055175781,0.004839539527893066,-0.408296161095398,-1.3844770561162683,2.0801508353840505,-0.901914119720459,0.39704611897468567,-0.17001591622829437,0.06582234799861908,-0.05955192819237709,0.009839427657425404
0.8034582138061523,0.018887817859649658,-0.0052089691162109375,0.003634229302406311,-0.4081557698869904,-1.3852326917794773,2.081646818956239,-0.9020969271659851,0.39691728353500366,-0.16934458911418915,0.06908179074525833,-0.07577137649059296,-0.0034247119911015034
0.8276052474975586,0.006926417350769043,-0.010701864957809448,0.0026236623525619507,-0.40769019214556174,-1.3861536585778944,2.0830555687947436,-0.9024342894554138,0.3964898884296417,-0.16854767501354218,0.06001110374927521,-0.0687590092420578,-0.01118372566998005
0.8415679931640625,0.00695037841796875,-0.005387157201766968,0.003694698214530945,-0.40702037146082476,-1.3872861328089998,2.0841463471350203,-0.9028855562210083,0.39587488770484924,-0.16757401823997498,0.055687837302684784,-0.07968329638242722,-0.02187580056488514
0.8599081039428711,0.006114304065704346,-0.0022510886192321777,-0.0010455697774887085,-0.4063802515557881,-1.3884633716250272,2.085300892354012,-0.9033311009407043,0.3952869772911072,-0.16655687987804413,0.05737682804465294,-0.08507415652275085,-0.019271526485681534
0.882911205291748,0.00017505884170532227,0.001519709825515747,0.00013071298599243164,-0.405813500664574,-1.3896887585154596,2.0862528418540474,-0.9037548303604126,0.39476633071899414,-0.16549016535282135,0.042223330587148666,-0.07960855215787888,-0.029655179008841515
0.9012589454650879,-0.002794921398162842,0.002335488796234131,0.001453295350074768,-0.40510834144654123,-1.390931029709575,2.0869914432878947,-0.9042332768440247,0.3941183388233185,-0.1644170731306076,0.038960959762334824,-0.07573062926530838,-0.027373094111680984
