timestamp,acceleration_x,acceleration_y,acceleration_z,attitude_pitch,attitude_roll,attitude_yaw,gravity_x,gravity_y,gravity_z,rotation_x,rotation_y,rotation_z
0.02,-0.08402149379253387,-0.014900654554367065,-0.07345277070999146,0.32966113722254115,-0.15504763405943917,0.006315215869830962,-0.14611157774925232,-0.3237224221229553,-0.934802234172821,-0.19292709231376648,0.01137324795126915,-0.21959222853183746
0.04,-0.0047709643840789795,0.07068148255348206,-0.056622326374053955,0.3267711059944536,-0.15413992675969834,-0.00029558879381318554,-0.14540602266788483,-0.32098668813705444,-0.9358550310134888,0.016265930607914925,-0.07355397939682007,-0.08548647165298462
0.06,-0.01041877269744873,0.02716800570487976,-0.030497193336486816,0.3284681511070273,-0.15638124519939844,-0.001782833179960637,-0.14741815626621246,-0.32259345054626465,-0.9349873661994934,0.08950813859701157,-0.17426177859306335,0.036818016320466995
0.08,0.02828986942768097,-0.011582702398300171,-0.0001417994499206543,0.3286847273219432,-0.16337907436919813,-0.0010843085443059824,-0.15394601225852966,-0.3227984309196472,-0.9338638782501221,-0.04084349796175957,-0.45754843950271606,-0.06866521388292313
0.10,0.01304599642753601,0.019578874111175537,-0.014107882976531982,0.32881697995391385,-0.1713654593140275,-0.003906055993155846,-0.16139192879199982,-0.32292360067367554,-0.9325625896453857,0.024083519354462624,-0.3906502425670624,-0.14786721765995026
0.12,-0.005164995789527893,0.005630016326904297,-0.027138590812683105,0.33041113639874137,-0.17710302101372263,-0.0066068623533699486,-0.1666489839553833,-0.3244319558143616,-0.9311133027076721,0.09014545381069183,-0.2966209650039673,-0.1338701844215393
0.14,-0.005164995789527893,0.005630016326904297,-0.027138590812683105,0.33041113639874137,-0.17710302101372263,-0.0066068623533699486,-0.1666489839553833,-0.3244319558143616,-0.9311133027076721,0.09014545381069183,-0.2966209650039673,-0.1338701844215393
0.16,0.032667338848114014,0.014612466096878052,0.010528087615966797,0.33880635965371964,-0.1870755470069398,-0.010158799332656865,-0.1754133254289627,-0.3323615491390228,-0.9266963005065918,0.2450491189956665,-0.2610672414302826,-0.09958066791296005
0.18,0.027567699551582336,-0.015662193298339844,0.029187023639678955,0.3427877771170461,-0.19167818704975853,-0.011175812057745139,-0.17942319810390472,-0.33611398935317993,-0.9245727062225342,0.11781878769397736,-0.24278241395950317,-0.0863742083311081
0.20,0.032703906297683716,-0.04422128200531006,0.030339360237121582,0.344251986396202,-0.19644855370441966,-0.012335795708140765,-0.1837354302406311,-0.3374926447868347,-0.9232226014137268,0.0062858001329004765,-0.28311121463775635,-0.04277115315198898
